tconst,primaryTitle,title_fr,decade,release_date,production_country,genres,popularity,averageRating,class_vote,numVotes,runtimeMinutes,budget,revenue,overview,poster_url,backdrop_url,genres_stripped,1950s,1960s,1970s,1980s,1990s,FR,US,high votes,low votes,medium votes,Action,Adventure,Biography,Comedy,Crime,Drama,Fantasy,Film-Noir,History,Horror,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
tt0110917,A Pure Formality,Une pure formalité,1990s,15/05/1994,FR,"['Crime', 'Drama', 'Thriller']",7.383,7.6,high votes,12082,108,0,0,"Onoff est un célèbre écrivain qui n'a rien publié depuis plusieurs années, et vit désormais en reclus. Un soir de tempête il est récupéré par la police, sans papiers d'identité, à bout de souffle, sans aucun souvenir des événements récents; l'inspecteur est suspicieux. Durant un rude interrogatoire, dans un commissariat isolé, l'officier essaye de relier la présence de l'écrivain sur les lieux avec un mystérieux meurtre.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/zmSee8psxIpiLwVS9M8tlT2JEF3.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/88FnsK3iF9rWdR36N3anp1oYVYJ.jpg,"Crime,Drama,Thriller",0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
tt0110922,Good Old Daze,Le péril jeune,1990s,11/01/1995,FR,"['Comedy', 'Drama', 'Romance']",5.715,7.2,high votes,3064,101,0,0,"Quelques jeunes hommes se retrouvent plusieurs années après avoir quitté le lycée. Ils assistent pendant son accouchement la compagne de leur meilleur ami, mort une semaine auparavant d’une overdose. C’est pour eux l’occasion de confronter leurs souvenirs.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/al6sp86pK4JyprrfKJA1OJeUMkM.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/A50sHt5LYb0Ygw7Tm8njPph0ct1.jpg,"Comedy,Drama,Romance",0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0110932,Quiz Show,Quiz Show,1990s,25/08/1994,US,"['Biography', 'Drama', 'History']",9.619,7.5,high votes,71194,133,31000000,24822619,"Fin des années 50, Charles Van Doren devient une star en éliminant du fameux jeu télévisé Twenty One Herbert Stempel, jusque là invaincu.  Mais tout cela est-il bien régulier ?",https://image.tmdb.org/t/p/w600_and_h900_bestv2/hM6nfEcTE7ZtiBA0hUIQcHOlDM6.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/wrrUtZUMj1vFfdfe109YhqMt2z.jpg,"Biography,Drama,History",0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
tt0110963,Queen Margot,La Reine Margot,1990s,13/05/1994,FR,"['Biography', 'Drama', 'History']",11.572,7.4,high votes,18178,161,0,1318578,"Paris, Royaume de France, 18 août 1572. Pour éviter le déclenchement d'une guerre de religion, la princesse catholique Marguerite de Valois, sœur du faible roi Charles IX, épouse le roi huguenot Henri III de Navarre.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/quV34Zj3ZUjnoterRyy2T94UX9I.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/hRx2gYJKtNJxtoPcO7SGLamZL3T.jpg,"Biography,Drama,History",0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
tt0111019,Wild Reeds,Les roseaux sauvages,1990s,01/06/1994,FR,['Drama'],7.677,7.3,high votes,6256,110,0,807775,"1962. La guerre d'Algérie touche à sa fin. Dans le Sud-Ouest de la France, le frère de Serge, soldat, fils de paysans italiens, épouse la première venue pour obtenir une semaine de permission. Le jeune marié songe à déserter et compte sur madame Alvarez, la mère de Maïté, professeur et militante communiste, pour l'aider. Mais il repart en Algérie et se fait tuer dans le djebel. Des lycéens du village sont témoins de ces événements tragiques. Henri, un jeune pied-noir, vient passer son bac en métropole. L'oreille collée à un transistor, il suit minute par minute le dénouement du conflit. Un soir, à l'internat, François, le petit ami de Maïté, découvre son homosexualité dans les bras de Serge...",https://image.tmdb.org/t/p/w600_and_h900_bestv2/drigVgAFI9aFnYBbaH5MSWhI8fs.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7MuAUVDugUAp3TitbfHyqdA56xf.jpg,Drama,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0111161,The Shawshank Redemption,Les Évadés,1990s,23/09/1994,US,['Drama'],100.638,9.3,high votes,2725594,142,25000000,28341469,"En 1947, Andy Dufresne, un jeune banquier, est condamné à la prison à vie pour le meurtre de sa femme et de son amant. Ayant beau clamer son innocence, il est emprisonné à Shawshank, le pénitencier le plus sévère de l'État du Maine. Il y fait la rencontre de Red, un noir désabusé, détenu depuis vingt ans. Commence alors une grande histoire d'amitié entre les deux hommes…",https://image.tmdb.org/t/p/w600_and_h900_bestv2/xqfTE9FjwD5vS1A6QnyoMdPQUvh.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kXfqcdQKsToO0OUXHcrrNCHDBzO.jpg,Drama,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0111257,Speed,Speed,1990s,09/06/1994,US,"['Action', 'Adventure', 'Thriller']",37.013,7.3,high votes,373129,116,30000000,350448145,"Un flic de Los Angeles, piégé à bord d'un bus qui explosera s'il ralentit à moins de 80 km/h, tente d'aider une passagère terrifiée qui a dû prendre le volant.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/g1hMYD1Ef8sOiXZLFmMpQw9rxUU.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/lywmuPU5Hr1Mnpb9UGeDbILmkTx.jpg,"Action,Adventure,Thriller",0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0111282,Stargate,Stargate : La Porte des étoiles,1990s,28/10/1994,FR,"['Action', 'Adventure', 'Sci-Fi']",27.449,7.0,high votes,195870,116,55000000,196567262,"Contacté par l'armée américaine, le jeune égyptologue de génie, Daniel Jackson, résout en 1994 l'énigme du gigantesque anneau de pierre et d'acier découvert en 1928 sur le site de la grande pyramide de Gizeh. Cette mission va le projeter à des années-lumière de la Terre chez des extra-terrestres qui ont construit les Pyramides. Un nouveau monde s'ouvre alors…",https://image.tmdb.org/t/p/w600_and_h900_bestv2/kMtQbT9H5FEzmmXPi0hF5NfbMfB.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/34wSdldOfJ43JXXraD4GxkdX0j1.jpg,"Action,Adventure,Sci-Fi",0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0111495,Three Colors: Red,Trois couleurs: Rouge,1990s,12/05/1994,FR,"['Drama', 'Mystery', 'Romance']",16.702,8.1,high votes,105722,99,0,0,"Valentine, étudiante à Genève et mannequin à ses heures, passe son temps à attendre les appels téléphoniques de son petit ami, Michel, qui vit en Angleterre. Auguste, son voisin, épris de la douce Karin, travaille d'arrache-pied pour devenir avocat. Sans le savoir, tout ce petit monde a été placé sur écoute par un juge à la retraite, acariâtre et cynique, qui occupe ainsi sa misanthropie et ses vieux jours. Parce qu'au volant de sa voiture, elle a renversé la chienne du juge, Valentine fait la connaissance du vieux grigou et découvre ses basses manies. Dégoûtée autant que fascinée, elle se met à lui rendre de fréquentes visites...",https://image.tmdb.org/t/p/w600_and_h900_bestv2/oc7q25hwAMJ6RH7pytfCgWcR99w.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/A9IY3j3Hwf4Q8Q9w5QxSQPYSvCu.jpg,"Drama,Mystery,Romance",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
tt0111503,True Lies,True Lies - Le caméléon,1990s,15/07/1994,US,"['Action', 'Comedy', 'Thriller']",29.399,7.3,high votes,266939,141,115000000,378882411,"Depuis 15 ans, Harry Tasker mène une double vie. Pour sa femme, Helen, c'est un banal représentant en informatique. Pour le gouvernement américain, c'est un espion d'élite spécialiste de la lutte anti-terroriste. Et quand ces deux vies finissent par se rencontrer, Helen et Harry se retrouvent plongés au cœur d'un gigantesque complot international…",https://image.tmdb.org/t/p/w600_and_h900_bestv2/uCvYz3emqJIF9nIzoDJp7mKxHgG.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/jRZ3joUcg8YDCQYl4Tog5xhY6wk.jpg,"Action,Comedy,Thriller",0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0111507,Three Colors: White,Trois couleurs: Blanc,1990s,26/01/1994,FR,"['Comedy', 'Drama', 'Romance']",10.069,7.6,high votes,75871,92,0,0,"Karol a tout perdu après son divorce avec Dominique, il ne peut même pas retourner en Pologne et refuse de devenir meurtrier pour de l'argent. Après avoir enfin réussi à retourner dans son pays, il se lance dans diverses entreprises et tombe dans le piège de sa vengeance sur Dominique.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/trza88l4jjvIlmP1Dy3BjbAnFNr.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2eBL3wXDZqemW8SJ1RNxqtx6bgJ.jpg,"Comedy,Drama,Romance",0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0111546,An Unforgettable Summer,Un été inoubliable,1990s,15/06/1994,FR,"['Drama', 'Romance', 'War']",3.107,7.3,medium votes,1044,82,0,65352,"Dans les années 1920, en Roumanie, la jolie femme d’un capitaine de l’armée roumaine dédaigne les avances d’un général. Le capitaine Dumitriu est muté avec sa famille dans une garnison isolée de l’autre côté du Danube. Pour venger les gardes frontières roumains massacrés par des contrebandiers macédoniens, il reçoit l’ordre de faire fusiller des villageois bulgares. Entre les prisonniers et sa femme naît une intense sympathie.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/1r3PADJqhy771WdfFR6FwWzOiuG.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2m0Tn7OR3s4GFhbkowllNpGBJ4Q.jpg,"Drama,Romance,War",0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
tt0111579,Burnt by the Sun,Soleil trompeur,1990s,01/05/1994,FR,"['Drama', 'War']",7.867,7.8,high votes,15803,135,2800000,2616503,"À travers l'histoire de Dimitri et de Maroussia, hommage aux victimes et à tous ceux qui ont été brûlés par le soleil trompeur de la Révolution russe.  Une journée d’août 1936 qui voit la vie de Serguei Kotov, héros de la Révolution russe, basculer à jamais.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/4Vv7ZjFGocE1wK9HErc3BpTjm4S.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/dR6oO0xtzUhRy9pGe5aL0yLARCu.jpg,"Drama,War",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
tt0111590,Vanya on 42nd Street,"Vanya, 42e rue",1990s,19/10/1994,FR,"['Comedy', 'Drama', 'Romance']",5.799,7.4,high votes,4919,119,0,0,Le film offre la représentation de la pièce Oncle Vania de Tchekhov dans un théâtre abandonné.,https://image.tmdb.org/t/p/w600_and_h900_bestv2/sYkkHsqXyUcFoLbXt4WNwnRRpT1.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/llXsPTScDIdQjgsescQyKaIZA6l.jpg,"Comedy,Drama,Romance",0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0112384,Apollo 13,Apollo 13,1990s,30/06/1995,US,"['Adventure', 'Drama', 'History']",19.665,7.7,high votes,301548,140,52000000,355237933,"Après les premiers pas de l'homme sur la Lune, la NASA décide de poursuivre les vols habités. Jim Lovell qui, deux ans plus tôt, avait participé au vol Apollo 8, est choisi pour diriger la mission Apollo 13. Avec Fred Haise et Ken Mattingly, il suit un entraînement intensif. Une semaine avant le départ prévu, les médecins détectent chez Ken Mattingly des signes de rougeole. À contrecœur, Jim Lovell doit se résigner à le remplacer par Jack Swigert, insuffisamment préparé à son goût. Le jour du lancement, le 11 avril 1970, Apollo 13 décolle de Cap Kennedy, dans l'indifférence générale. Jusqu'au troisième jour, tout se passe bien...",https://image.tmdb.org/t/p/w600_and_h900_bestv2/6npr35siRnvQ5oIq06pZtQSRFRZ.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/32zua2oKjn2EaRk7am3qK8zAlEj.jpg,"Adventure,Drama,History",0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
tt0112386,The Apprentices,Les apprentis,1990s,20/12/1995,FR,['Comedy'],2.597,7.0,medium votes,1097,95,0,0,"Antoine est un écrivain raté et dépressif. Fred ne fait pas grand-chose de sa vie et semble s'en contenter. Tous deux partagent un appartement et vivent de petites combines foireuses. Les aventures et surtout mésaventures de ces deux copains un brin losers, leur permettront de s'apercevoir que l'amitié est bien la plus grande des richesses.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/5hW5SAoz2uQMgyh7xLtZViDzz1k.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/eI0Ffq6GpobBN4mdhnHka7KJFev.jpg,Comedy,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0112461,The Basketball Diaries,Basketball Diaries,1990s,21/04/1995,US,"['Biography', 'Crime', 'Drama']",36.375,7.3,high votes,114961,102,2000000,2381087,"Quatre copains dissipés d'une école catholique de New York ont une passion en commun: le basket. Lorsque Bobby meurt d'une leucémie, Jim et ses copains sont confrontés à la dure réalité de la vie qui leur apparaît de plus en plus absurde. Jim se confie à son journal intime, mais l'écriture ne l'empêche pas de se droguer. Sa mère finit par le mettre à la porte. Il continue d'écrire, mais les pensées qu'il consigne dans son journal prennent une tournure surréaliste, témoignant au quotidien de sa descente aux enfers.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/qx7nazcXb44ww5KB2c9sLR2dujr.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/gsJsFlnNrjjfVHjRW9sSpVDpwIx.jpg,"Biography,Crime,Drama",0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt0112556,Happiness Is in the Field,Le bonheur est dans le pré,1990s,06/12/1995,FR,['Comedy'],5.739,7.0,medium votes,2909,106,13365000,0,"""Le bonheur est dans le pré, cours-y vite, cours-y vite, le bonheur est dans le pré, cours-y vite il va filer."" C'est ce que s'empresse de faire le héros du film après avoir échappé à la mort, aux employées de son usine de matériel pour W.C. et à ses emmerdeuses de femme et fille.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/tjHn19RpFMBmzQx58SBO40nLvhu.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/8XFrlAj1k83k0TaEb92qA5RRz6K.jpg,Comedy,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0112573,Braveheart,Braveheart,1990s,24/05/1995,US,"['Biography', 'Drama', 'History']",30.91,8.4,high votes,1050804,178,72000000,213216216,"À la fin du XIIIème siècle, le roi Edward 1er d'Angleterre s'empare du trône d'Ecosse, réduisant son peuple à la misère. William Wallace donne le signe de la révolte et, à la tête d'une armée de gueux, parvient à reconquérir plusieurs places fortes. Mais les nobles écossais sont lâchés et par deux fois trahissent le héros de leur peuple...",https://image.tmdb.org/t/p/w600_and_h900_bestv2/cteCb7HgeNmx8aeu5drpTb7N8fB.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/vXhTr0cN54R0TbSD9iG5cuAEWcT.jpg,"Biography,Drama,History",0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
tt0112579,The Bridges of Madison County,Sur la route de Madison,1990s,28/05/1995,US,"['Drama', 'Romance']",14.09,7.6,high votes,84347,135,24000000,182016617,"À la mort de leur mère, Michael Johnson et sa sœur Caroline se retrouvent dans la ferme où ils ont passé leur enfance, dans l'Iowa. Ils apprennent avec consternation que la défunte, Francesca, a demandé que ses cendres soient répandues du haut du pont de Roseman. Une bizarrerie que la lecture du journal intime de Francesca va expliquer. Jadis, au cours de l'été 1965, alors que son mari et ses deux enfants s'absentent pour quelques jours, Francesca voit arriver une camionnette bringuebalante. Robert Kincaid, un photographe sexagénaire, en descend et lui demande le chemin du pont de Roseman. Plutôt que de le lui expliquer, Francesca décide de lui montrer le chemin...",https://image.tmdb.org/t/p/w600_and_h900_bestv2/tSqlgE0vUG896MiK9YHBPe0buNO.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/4TnGcUsyd6ixuLWHaaEG5BGkAIp.jpg,"Drama,Romance",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0112641,Casino,Casino,1990s,22/11/1995,FR,"['Crime', 'Drama']",25.86,8.2,high votes,530767,178,50000000,116112375,"Dans les années soixante‐dix à Las Vegas, Ace Rothstein dirige d’une main de fer l’hôtel‐casino Tangiers, financé en sous‐main par le puissant syndicat des camionneurs. Le Tangiers est l’un des casinos les plus prospères de la ville et Ace est devenu le grand manitou de Las Vegas, secondé par son ami d’enfance, Nicky Santoro. Impitoyable avec les tricheurs, Rothstein se laisse un jour séduire par une virtuose de l’arnaque d’une insolente beauté, Ginger McKenna. Amoureux, il lui ouvre les porte de son paradis et l’épouse. Ses ennuis commencent alors.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/4a0I37pYcdFY6HeutalHQTGs0sl.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2W9HjAYWNug5RwyrEtrneXeL94Z.jpg,"Crime,Drama",0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt0112740,Crimson Tide,USS Alabama,1990s,12/05/1995,US,"['Action', 'Drama', 'Thriller']",18.476,7.3,high votes,116676,116,53000000,157387195,"Au cours d'une crise politique mondiale, le sous-marin américain USS Alabama reçoit l'ordre non confirmé de lancer des missiles nucléaires, ce qui entraînerait certainement une Troisième Guerre mondiale. La tension monte entre le commandant Ramsey et le lieutenant Hunter, en désaccord sur la suite à donner à l'ordre lacunaire. Chacun parvient à rallier une partie de l'équipage à sa cause et bientôt, les clans vont se disputer le contrôle du navire.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/8pt9FB4Yu86dn3QORraKsZywbOC.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/qKWQ9IEDkMawD7sgKnIGCdFAhct.jpg,"Action,Drama,Thriller",0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
tt0112818,Dead Man Walking,La dernière marche,1990s,29/12/1995,US,"['Crime', 'Drama']",11.443,7.5,high votes,97709,122,11000000,39363635,"Soeur Helen Prejean va accompagner jusqu'à sa mort Matthew Poncelet, condamné à la peine capitale pour l'assassinat de deux adolescents.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/pYnZqKwaH9LeSM3HcvSCHya2Re3.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ka6np2LONtAElZOVeebb3mwSTBs.jpg,"Crime,Drama",0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt0112851,Desperado,Desperado,1990s,25/08/1995,US,"['Action', 'Crime', 'Thriller']",17.234,7.1,high votes,190153,104,7000000,25405445,"Au nord du Mexique, Desperado, le guitariste à la gâchette facile, parcourt le pays pour venger sa bien-aimée, abattue par un puissant trafiquant de drogue. Sa route est jonchée des cadavres de ceux qui ont tenté de l'arrêter ou n'ont pas répondu à ses questions.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/19KpcLWybRGMKlFNxNjCWIGPZ9a.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kjFYGZLDGWMIp3tV4nuWQ4oWDar.jpg,"Action,Crime,Thriller",0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tt0112864,Die Hard with a Vengeance,Une journée en enfer - Die Hard 3,1990s,19/05/1995,US,"['Action', 'Adventure', 'Thriller']",28.936,7.6,high votes,394452,128,90000000,366101666,"Décidément, John McLane ne peut jamais avoir la paix! Après avoir libéré un building des mains d’un terroriste, après avoir sauvé sa femme d’un avion en perdition, le voilà aux prises avec un psychopathe qui le fait jouer à un «Jacques a dit» meurtrier. Les règles sont simples, si il ne résout pas les énigmes posées, une bombe explose dans un lieu public.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/5AObtYoyodZluhmJVcidvzzKfiv.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/fBvSfLetWlAMevQVHa0nBDV1Fon.jpg,"Action,Adventure,Thriller",0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0113083,The Flower of My Secret,La fleur de mon secret,1990s,22/09/1995,FR,"['Comedy', 'Drama']",8.522,7.0,high votes,12233,103,0,0,"Leo Macias tape sur sa machine à écrire sans la moindre motivation. En l’absence de son mari, elle se sent très seule. Betty, une amie soucieuse de la distraire, la recommande à Angel, le directeur du supplément littéraire d’"" El País "". Angel lui demande de rédiger une critique d’Amanda Gris, la reine du roman à l’eau de rose, mais il ignore que Leo et Amanda Gris ne font qu’une. Leo en profite pour liquider l’auteur qu’elle ne veut plus être et écrit un roman sombre et réaliste…",https://image.tmdb.org/t/p/w600_and_h900_bestv2/8air4emHLsUxH9T4kIZAvdpbzRq.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/exR6kgFReS0ukrVuMr9dZw7PWWS.jpg,"Comedy,Drama",0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0113118,Friday,Friday,1990s,26/04/1995,US,"['Comedy', 'Drama']",39.82,7.2,high votes,117631,91,3500000,28215918,"Craig Jones et Smokey sont deux fainéants vivant à Los Angeles. Smokey réussi à convaincre Craig de fumer pour la première fois lors d'un vendredi. Mais un dealer de drogue leur réclame 200 dollars de ce qu'ils ont fumé. Ils doivent payer leur dette vendredi soir, à tout prix...",https://image.tmdb.org/t/p/w600_and_h900_bestv2/eqD0jCDIEJ65CmyG63Jaay6bHDp.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/y3E6gIZkRILqNmp7nCLkHPg0WXF.jpg,"Comedy,Drama",0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0113247,La haine,La haine,1990s,31/05/1995,FR,"['Crime', 'Drama']",15.61,8.1,high votes,179453,98,2600000,15300000,Trois copains d'une banlieue ordinaire traînent leur ennui et leur jeunesse qui se perd. Ils vont vivre la journée la plus importante de leur vie après une nuit d'émeutes provoquée par le passage à tabac d'Abdel Ichah par un inspecteur de police lors d'un interrogatoire.,https://image.tmdb.org/t/p/w600_and_h900_bestv2/bW4tXG8kZ89ZCurPnzDDSzJbeF5.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/viGCwLxupyoaLsa6hrnu1gYrB0B.jpg,"Crime,Drama",0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt0113277,Heat,Heat,1990s,15/12/1995,US,"['Action', 'Crime', 'Drama']",36.892,8.3,high votes,668587,170,60000000,187436818,"Un groupe de braqueurs de banque professionnels commence à sentir la chaleur de la police quand, sans le savoir, il laisse un indice à son dernier vol.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/e0xv5Y7UVrhKEVy1g3URMLLVDYB.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/xKsnZDERG1dk95wuZ5q9iks3OL3.jpg,"Action,Crime,Drama",0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt0113362,The Horseman on the Roof,Le hussard sur le toit,1990s,20/09/1995,FR,"['Adventure', 'Drama', 'Romance']",10.176,7.0,high votes,6165,135,35000000,15000000,"Vers 1832, pendant une épidémie de choléra, une jeune femme noble, Pauline de Théus, tente de regagner le château en Provence où l'attend son mari. Elle croise la route d'un jeune colonel de hussards italien, Angelo Pardi, carbonaro par ailleurs, poursuivi par les Autrichiens pour sa participation aux complots révolutionnaires, qui recherche Giuseppe son frère de lait.  Ils voyagent ensemble et mesurent combien la situation fait ressortir le pire ou le meilleur des individus qu’ils croisent.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/yoyv9Kq2ZUBDrDy9KWFtvbNkHWd.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/5aXOJ5cpzodpZoTDe4NVL0kSkRl.jpg,"Adventure,Drama,Romance",0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0113409,In the Mouth of Madness,L'antre de la folie,1990s,03/02/1995,US,"['Drama', 'Fantasy', 'Horror']",13.518,7.1,high votes,73195,95,8000000,8946600,"Pour retrouver un auteur de best-sellers d'épouvante brusquement disparu, John Trent, détective, va pénétrer dans l'univers romanesque et épouvantable de l'écrivain.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/411ybC2J3Bsf9ONy0AlsLeS9zDy.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/y67VzySolvRQz8FtbN8XuwcNOwi.jpg,"Drama,Fantasy,Horror",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
tt0113540,Kids,Kids,1990s,28/07/1995,US,['Drama'],13.41,7.0,high votes,80901,91,1500000,20412216,"Un groupe d'adolescents mené par Telly recherche de jeunes femmes vierges à New York, afin de pouvoir avoir des relations sexuelles non-protégées sans risque. Mais quand une ancienne petite amie de Telly est déclarée positive à un test HIV, elle se lance à sa poursuite avant qu'il ne contamine une autre fille...",https://image.tmdb.org/t/p/w600_and_h900_bestv2/8qV8hUVCUnFIQKewzlhaFWhdszK.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/c6TjV0i5NzUV4MF8N5wxBW7NcrW.jpg,Drama,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0113627,Leaving Las Vegas,Leaving Las Vegas,1990s,27/10/1995,FR,"['Drama', 'Romance']",17.355,7.5,high votes,128190,111,3600000,49800000,"Ben, scénariste alcoolique, décide de partir à Las Vegas après s'être fait licencier par la maison de production pour laquelle il travaillait. Il se donne quatre semaines pour boire jusqu'à en mourrir et s'installe pour cela dans un petit hôtel miteux à proximité des bars qui ne ferment jamais. Il rencontre Sera, une jeune prostituée dont il tombe amoureux. Elle décide de l'héberger et l'assistera jusqu'à ses derniers instants.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/xetp8XKuHz3VxXbkRavqBJFEkea.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/qRLP2gVKkn3Jrk2ICepseUkddlg.jpg,"Drama,Romance",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
